Transaction ID,Salesperson,Date,Payment Month,Status,Revenue,Company Name
2418,Moll,10/08/2024,Aug,Existing,23730,Uplink Corporation
2419,Kroll,10/08/2024,Aug,Lapsed,29010,Initech
2420,Batiste,11/08/2024,Aug,Existing,21480,The Queen Victoria
2421,Simonson,11/08/2024,Aug,Existing,4740,Milliways
2422,Kroll,11/08/2024,Aug,Lapsed,25620,Roboto Industries
2423,Schwarz,11/08/2024,Aug,Existing,21180,Thatherton Fuels
2424,Levy,11/08/2024,Aug,New,6060,Global Dynamics
2425,Gilman,11/08/2024,Aug,Lapsed,11310,Blarg Factory
2426,Gilman,11/08/2024,Aug,Existing,10530,Milliways
2427,Hitchcock,11/08/2024,Aug,New,27720,Charles Townsend Agency
2428,Vincent,11/08/2024,Aug,Lapsed,13440,Gringotts
2429,Batiste,11/08/2024,Aug,Lapsed,25740,Videlectrix
2430,Moll,12/08/2024,Aug,New,8850,Roxxon
2431,Gilman,12/08/2024,Aug,New,8460,Trans American Airlines
2432,Parrish,12/08/2024,Aug,Existing,25350,Wernham Hogg
2433,Moll,12/08/2024,Aug,Lapsed,29130,Omni Consumer Products
2434,Schwarz,12/08/2024,Aug,Lapsed,2850,Caliban Industries
2435,Vincent,12/08/2024,Aug,Existing,25230,Western Gas & Electric
2436,Hall,12/08/2024,Sep,New,29160,Edgars Industries
2437,Kroll,13/08/2024,Sep,Existing,20130,VersaLife Corporation
2438,Hall,13/08/2024,Sep,Existing,17160,Federation World Airlines
2439,Schwarz,13/08/2024,Sep,Existing,15390,Chez Quis
2440,Levy,13/08/2024,Sep,Existing,12330,TranCon Airways
2441,Levy,13/08/2024,Sep,New,16440,General Services Corporation
2442,Parrish,13/08/2024,Sep,Lapsed,3360,General Forge and Foundry
2443,Pritchett,13/08/2024,Sep,Lapsed,12840,Crudgington Brewery
2444,Pritchett,13/08/2024,Sep,New,13020,Trans Global Airlines
2445,Batiste,13/08/2024,Sep,Existing,5010,C.H. Lavatory and Sons
2446,Hitchcock,13/08/2024,Sep,Existing,22710,Onion Pacific Railroad
2447,Pritchett,13/08/2024,Sep,New,13320,Umbrella Corporation
2448,Parrish,13/08/2024,Sep,Lapsed,22620,Northern & Southern Railway
2449,Schwarz,13/08/2024,Sep,Lapsed,26970,U.S. Robotics and Mechanical Men
2450,Hitchcock,13/08/2024,Sep,Existing,6840,U.S. Robotics and Mechanical Men
2451,Hitchcock,13/08/2024,Sep,Existing,21330,Energy Corporation
2452,Batiste,13/08/2024,Sep,Existing,28920,Mainco
2453,Levy,14/08/2024,Sep,Existing,2250,Slate Rock and Gravel Company
2454,Batiste,14/08/2024,Sep,Existing,14310,Klimpys
2455,Pritchett,14/08/2024,Sep,Existing,11160,Brown Streak Railroad
2456,Batiste,14/08/2024,Sep,Existing,12330,KrebStar
2457,Parrish,14/08/2024,Sep,New,20880,Curious Goods
2458,Levy,14/08/2024,Sep,New,18090,Fabrikam Corporation
2459,Kroll,14/08/2024,Sep,Existing,10320,SpringShield
2460,Gilman,14/08/2024,Sep,Existing,24450,Edgars Industries
2461,Palacios,14/08/2024,Sep,New,6630,Demo Inc.
2462,Pritchett,14/08/2024,Sep,Existing,4980,McMahon and Tate
2463,Moll,15/08/2024,Sep,New,18330,Sample Inc.
2464,Schwarz,15/08/2024,Sep,Existing,25590,Sombra Corporation
2465,Moll,15/08/2024,Sep,New,23010,Sample Company
2466,Hitchcock,15/08/2024,Oct,New,18630,Axis Chemical Co.
2467,Schwarz,15/08/2024,Oct,New,26760,General Forge and Foundry
2468,Ahmad,15/08/2024,Oct,New,18630,Parrish Communications
2469,Hall,15/08/2024,Oct,New,10710,Ewing Oil
2470,Ahmad,16/08/2024,Oct,New,3870,Mishima Zaibatsu
2471,Batiste,16/08/2024,Oct,Existing,14940,Global Dynamics
2472,Palacios,16/08/2024,Oct,New,11910,Demo Company
2473,Schwarz,16/08/2024,Oct,Lapsed,18570,Biffco
2474,Palacios,16/08/2024,Oct,Lapsed,16740,KrebStar
2475,Hitchcock,16/08/2024,Oct,Existing,23820,Caliban Industries
2476,Parrish,16/08/2024,Oct,Existing,11190,Virtucon
2477,Moll,16/08/2024,Oct,New,9570,Rouster and Sideways
2478,Parrish,16/08/2024,Oct,New,3600,Primatech Paper Co.
2479,Palacios,16/08/2024,Oct,Existing,2910,Trans Allied Airlines
2480,Levy,16/08/2024,Oct,New,7800,Uplink Corporation
2481,Baines,16/08/2024,Oct,Existing,27270,Ajax Corporation
2482,Vincent,17/08/2024,Oct,Existing,15990,Colonial Movers
2483,Hall,17/08/2024,Oct,New,26280,Wallaby Airlines
2484,Palacios,17/08/2024,Oct,New,2670,Rouster and Sideways
2485,Batiste,17/08/2024,Oct,Existing,21900,TriOptimum Corporation
2486,Kroll,17/08/2024,Oct,New,24360,General Products
2487,Baines,17/08/2024,Oct,Existing,2490,Trans Allied Airlines
2488,Pritchett,17/08/2024,Oct,Lapsed,5070,Trans Regional Airlines
2489,Parrish,17/08/2024,Oct,New,10200,United Fried Chicken
2490,Baines,17/08/2024,Oct,Lapsed,5400,TetraCorp
2491,Schwarz,17/08/2024,Oct,New,10710,Sombra Corporation
2492,Kroll,17/08/2024,Oct,Existing,20610,Kumatsu Motors
2493,Pritchett,17/08/2024,Oct,New,24750,Flowers By Irene
2494,Moll,17/08/2024,Oct,Lapsed,21060,The Drunken Clam
2495,Vincent,18/08/2024,Oct,Lapsed,15270,Allied Biscuit
2496,Simonson,18/08/2024,Oct,New,24000,Monks Diner
2497,Moll,18/08/2024,Nov,New,27300,Allied Biscuit
2498,Batiste,18/08/2024,Nov,Existing,19500,Trans Allied Airlines
2499,Schwarz,18/08/2024,Nov,New,11160,United Fried Chicken
2500,Levy,18/08/2024,Nov,Existing,21840,Primatech Paper Co.
2501,Gilman,18/08/2024,Nov,Existing,2850,Zevo Toys
2502,Levy,18/08/2024,Nov,New,14940,Acme Corp
2503,Simonson,18/08/2024,Nov,New,6420,CC Corporation
2504,Ahmad,18/08/2024,Nov,New,23850,ZiffCorp
2505,Simonson,18/08/2024,Nov,Lapsed,10170,Input Inc.
2506,Palacios,18/08/2024,Nov,New,7800,Judgment Six
2507,Gilman,18/08/2024,Nov,New,5610,Soar Airlines
2508,Schwarz,18/08/2024,Nov,Existing,17370,Gringotts
2509,Hall,19/08/2024,Nov,New,3120,Sample Company
2510,Ahmad,19/08/2024,Nov,Existing,2340,Benthic Petroleum
2511,Kroll,19/08/2024,Nov,Lapsed,24600,Plow King
2512,Pritchett,19/08/2024,Nov,New,5760,Culdee Fell Railway
2513,Hitchcock,19/08/2024,Nov,New,17580,The Hanso Foundation
2514,Pritchett,19/08/2024,Nov,Lapsed,8670,Contoso Corporation
2515,Baines,19/08/2024,Nov,Existing,23370,Ajax Corporation
2516,Batiste,19/08/2024,Nov,Existing,4140,Sample Company
2517,Kroll,19/08/2024,Nov,New,26220,Monarch Playing Card Co.
2518,Batiste,19/08/2024,Nov,New,16110,Rossum Corporation
2519,Simonson,19/08/2024,Nov,Existing,15270,Bluth Company
2520,Palacios,20/08/2024,Nov,Lapsed,24960,Wayne Enterprises
2521,Kroll,20/08/2024,Nov,Lapsed,16050,Petrox Oil Company
2522,Batiste,20/08/2024,Nov,Lapsed,13650,Trans Allied Airlines
2523,Hall,20/08/2024,Nov,Existing,11730,Primatech
2524,Palacios,20/08/2024,Nov,New,14400,Gizmonic Institute
2525,Kroll,20/08/2024,Nov,Lapsed,14520,Zorin Industries
2526,Schwarz,20/08/2024,Nov,New,25740,Atlantic International Airlines
2527,Batiste,20/08/2024,Dec,New,28560,Wernham Hogg
2528,Vincent,20/08/2024,Dec,New,16860,InGen Corporation
2529,Vincent,20/08/2024,Dec,Existing,2940,Globo-Chem
2530,Pritchett,21/08/2024,Dec,Lapsed,20850,Carrys Candles
2531,Parrish,21/08/2024,Dec,Existing,23640,North Western Railway
2532,Hitchcock,21/08/2024,Dec,Existing,23910,Ewing Oil
2533,Gilman,21/08/2024,Dec,New,28770,United Fried Chicken
2534,Palacios,21/08/2024,Dec,New,13380,Big T Burgers and Fries
2535,Gilman,21/08/2024,Dec,Lapsed,16950,The Hanso Foundation
2536,Gilman,21/08/2024,Dec,Existing,3120,Parrish Communications
2537,Palacios,21/08/2024,Dec,New,23640,Mishima Zaibatsu
2538,Simonson,21/08/2024,Dec,Existing,24300,Sample Company
2539,Gilman,21/08/2024,Dec,Lapsed,18090,Gringotts
2540,Ahmad,21/08/2024,Dec,Existing,21300,General Products
2541,Baines,21/08/2024,Dec,Lapsed,4200,Big Belly Burger
2542,Hitchcock,22/08/2024,Dec,Lapsed,7050,The Dot Grill
2543,Hall,22/08/2024,Dec,New,11460,U.S. Robotics and Mechanical Men
2544,Kroll,22/08/2024,Dec,Lapsed,8850,Petrox Oil Company
2545,Palacios,22/08/2024,Dec,New,29670,Trade Federation
2546,Kroll,22/08/2024,Dec,Lapsed,15750,Keedsler Motors
2547,Baines,22/08/2024,Dec,Lapsed,21870,Mishima Zaibatsu
2548,Ahmad,22/08/2024,Dec,Lapsed,5310,Kumatsu Motors
2549,Schwarz,22/08/2024,Dec,New,27360,Springfield Nuclear Power Plant
2550,Vincent,22/08/2024,Dec,New,17700,Southern Railway of Northern Ireland
2551,Parrish,22/08/2024,Dec,Existing,1890,Demo Inc.
2552,Vincent,22/08/2024,Dec,New,13830,Minco
2553,Baines,22/08/2024,Dec,Existing,14790,Widget Corp
2554,Parrish,22/08/2024,Dec,Existing,21810,Widget Corp
2555,Gilman,23/08/2024,Dec,New,7530,General Forge and Foundry
2556,Hitchcock,23/08/2024,Dec,New,12480,Ankh-Sto Associates
2557,Moll,23/08/2024,Dec,New,4650,Bluth Company
2558,Baines,23/08/2024,Jan,Existing,9960,Cathedral Software
2559,Batiste,23/08/2024,Jan,Lapsed,7080,General Services Corporation
2560,Vincent,23/08/2024,Jan,New,10170,Sonky Rubber Goods
2561,Ahmad,23/08/2024,Jan,Lapsed,24570,Big Belly Burger
2562,Batiste,23/08/2024,Jan,Existing,4890,Rouster and Sideways
2563,Levy,23/08/2024,Jan,New,16530,Uplink Corporation
2564,Palacios,23/08/2024,Jan,Existing,21090,Parrish Communications
2565,Baines,24/08/2024,Jan,New,8370,Stark Industries
2566,Gilman,24/08/2024,Jan,New,17400,CC Corporation
2567,Schwarz,24/08/2024,Jan,New,29820,Edgars Industries
2568,Parrish,24/08/2024,Jan,Existing,8790,Nordyne Defense Dynamics
2569,Hall,24/08/2024,Jan,Lapsed,25410,Trans United Airways
2570,Pritchett,24/08/2024,Jan,New,17130,Blue Sun Corporation
2571,Parrish,24/08/2024,Jan,Lapsed,15000,Ewing Oil
2572,Gilman,25/08/2024,Jan,Existing,23550,Judgment Six
2573,Ahmad,25/08/2024,Jan,New,19500,Thrift Bank
2574,Baines,25/08/2024,Jan,New,5220,Ajax Corporation
2575,Parrish,25/08/2024,Jan,Existing,4320,Umbrella Corporation
2576,Moll,25/08/2024,Jan,Existing,25380,Smith and Co.
2577,Gilman,25/08/2024,Jan,New,17640,United Fried Chicken
2578,Kroll,25/08/2024,Jan,Existing,8190,Fabrikam Corporation
2579,Kroll,25/08/2024,Jan,Existing,18810,Onion Pacific Railroad
2580,Hitchcock,25/08/2024,Jan,New,12390,Southern Railway of Northern Ireland
2581,Hitchcock,25/08/2024,Jan,New,10260,Leeding Engines Ltd.
2582,Gilman,26/08/2024,Jan,New,3810,The Lanford Lunch Box
2583,Hall,26/08/2024,Jan,Existing,3210,Keedsler Motors
2584,Levy,26/08/2024,Jan,New,21120,Input Inc.
2585,Hall,26/08/2024,Jan,Existing,4680,United Fried Chicken
2586,Schwarz,26/08/2024,Jan,New,16650,Ace Tomato Company
2587,Baines,26/08/2024,Jan,New,7620,Queen Industries
2588,Levy,26/08/2024,Jan,Existing,19680,Wayne Enterprises
2589,Batiste,26/08/2024,Feb,Existing,23190,Crudgington Brewery
2590,Moll,26/08/2024,Feb,New,2670,QuantCo
2591,Moll,26/08/2024,Feb,New,24270,North Western Railway
2592,Ahmad,26/08/2024,Feb,Existing,20790,The Dot Grill
2593,Gilman,26/08/2024,Feb,New,9780,Wernham Hogg
2594,Gilman,26/08/2024,Feb,Existing,7170,Sombra Corporation
2595,Ahmad,26/08/2024,Feb,Existing,24330,Primatech
2596,Palacios,27/08/2024,Feb,Existing,13440,Megadodo Publications
2597,Levy,27/08/2024,Feb,Lapsed,17040,Shinra Electric Power Company
2598,Palacios,27/08/2024,Feb,Existing,23370,Blammo Corp
2599,Schwarz,27/08/2024,Feb,Existing,25050,ABC Corp
2600,Levy,27/08/2024,Feb,Existing,14910,Charles Townsend Agency
2601,Moll,27/08/2024,Feb,New,10680,CC Corporation
2602,Hall,27/08/2024,Feb,New,23520,QWERTY Logistics
2603,Pritchett,27/08/2024,Feb,New,1590,Cyberdyne Systems
2604,Palacios,27/08/2024,Feb,New,25350,123 Warehousing
2605,Simonson,27/08/2024,Feb,New,17610,Parrish Communications
2606,Schwarz,27/08/2024,Feb,Lapsed,27840,Spade and Archer
2607,Kroll,27/08/2024,Feb,New,8430,Corellian Engineering Corporation
2608,Batiste,27/08/2024,Feb,Existing,29940,BLAND Corporation
2609,Vincent,27/08/2024,Feb,Lapsed,29820,Ajax Corporation
2610,Schwarz,28/08/2024,Feb,Existing,26160,CC Corporation
2611,Moll,28/08/2024,Feb,Existing,15210,Chez Quis
2612,Baines,28/08/2024,Feb,Existing,15450,United Robotronics
2613,Hitchcock,28/08/2024,Feb,New,20580,U.S. Robotics and Mechanical Men
2614,Moll,28/08/2024,Feb,New,9270,Global Dynamics
2615,Hall,28/08/2024,Feb,New,9120,Milliways
2616,Kroll,28/08/2024,Feb,New,18960,Sto Plains Holdings
2617,Palacios,29/08/2024,Mar,New,19770,Initrode
2618,Pritchett,29/08/2024,Mar,Existing,19080,Springfield Nuclear Power Plant
2619,Kroll,29/08/2024,Mar,New,8520,Springfield Nuclear Power Plant
2620,Vincent,29/08/2024,Mar,New,21270,Roxxon
2621,Batiste,29/08/2024,Mar,Existing,5010,Thrift Bank
2622,Batiste,29/08/2024,Mar,Existing,6090,Atlantic Corporation
2623,Ahmad,29/08/2024,Mar,Lapsed,22950,Quantum Airlines
2624,Levy,29/08/2024,Mar,New,7830,MARS Industries
2625,Palacios,29/08/2024,Mar,Existing,10650,Trans United Airways
2626,Pritchett,29/08/2024,Mar,Existing,21420,Atlantic Northern
2627,Gilman,29/08/2024,Mar,New,6510,Trans Allied Airlines
2628,Kroll,29/08/2024,Mar,Existing,19500,Benthic Petroleum
2629,Gilman,30/08/2024,Mar,Existing,29310,LexCorp
2630,Schwarz,30/08/2024,Mar,New,4950,Thatherton Fuels
2631,Levy,30/08/2024,Mar,Existing,29100,Zorin Industries
2632,Schwarz,30/08/2024,Mar,Existing,9570,TriOptimum Corporation
2633,Pritchett,30/08/2024,Mar,New,18990,Federation World Airlines
2634,Schwarz,30/08/2024,Mar,Existing,11490,MARS Industries
2635,Pritchett,30/08/2024,Mar,Existing,9570,Charles Townsend Agency
2636,Baines,30/08/2024,Mar,New,6270,General Forge and Foundry
2637,Moll,30/08/2024,Mar,New,14040,Mammoth Pictures
2638,Baines,31/08/2024,Mar,New,15300,Acme Corp
2639,Pritchett,31/08/2024,Mar,Existing,4020,InGen Corporation
2640,Palacios,31/08/2024,Mar,New,16920,Corellian Engineering Corporation
2641,Schwarz,31/08/2024,Mar,New,2400,Atlantic International Airlines
2642,Gilman,31/08/2024,Mar,New,3060,Matsumura Fishworks
2643,Vincent,31/08/2024,Mar,New,23130,Widget Corp
2644,Parrish,31/08/2024,Mar,Lapsed,17970,Big Belly Burger
2645,Palacios,31/08/2024,Mar,Lapsed,13350,NorthAm Robotics
2646,Palacios,31/08/2024,Mar,Existing,11070,The Lanford Lunch Box
2647,Hall,01/09/2024,Mar,New,16170,Nordyne Defense Dynamics
2648,Schwarz,01/09/2024,Apr,New,5490,Jupiter Mining Corporation
2649,Hall,01/09/2024,Apr,New,21270,Gizmonic Institute
2650,Vincent,01/09/2024,Apr,Existing,4410,Petrox Oil Company
2651,Levy,01/09/2024,Apr,Existing,9720,Ewing Oil
2652,Ahmad,01/09/2024,Apr,New,12180,Colonial Movers
2653,Schwarz,01/09/2024,Apr,Existing,19200,Stark Industries
2654,Kroll,01/09/2024,Apr,Existing,9000,Culdee Fell Railway
2655,Batiste,01/09/2024,Apr,Existing,21120,Tip Top Cafe
2656,Ahmad,01/09/2024,Apr,New,3030,Thrift Bank
2657,Hitchcock,02/09/2024,Apr,New,13440,Sto Plains Holdings
2658,Batiste,02/09/2024,Apr,Lapsed,6330,Virtucon
2659,Kroll,02/09/2024,Apr,Existing,16890,Zorin Industries
2660,Gilman,02/09/2024,Apr,New,14520,Trans Regional Airlines
2661,Levy,02/09/2024,Apr,New,17280,Sample Inc.
2662,Simonson,02/09/2024,Apr,New,7710,Barrytron
2663,Baines,02/09/2024,Apr,New,16380,Vandelay Industries
2664,Hitchcock,02/09/2024,Apr,New,24960,Gizmonic Institute
2665,Hitchcock,02/09/2024,Apr,Existing,24810,CC Corporation
2666,Hitchcock,02/09/2024,Apr,Existing,13080,Northern & Southern Railway
2667,Ahmad,02/09/2024,Apr,Existing,16560,Curious Goods
2668,Simonson,02/09/2024,Apr,New,15510,Minco
2669,Kroll,02/09/2024,Apr,Existing,12600,Big Belly Burger
2670,Levy,02/09/2024,Apr,Existing,4980,Sto Plains Holdings
2671,Vincent,02/09/2024,Apr,Existing,20490,Sirius Cybernetics Corporation
2672,Hitchcock,02/09/2024,Apr,New,5700,Sto Plains Holdings
2673,Baines,03/09/2024,Apr,New,10350,Judgment Six
2674,Parrish,03/09/2024,Apr,Existing,21690,The Dot Grill
2675,Batiste,03/09/2024,Apr,New,2940,Globo-Chem
2676,Baines,03/09/2024,Apr,Existing,18780,Trade Federation
2677,Schwarz,03/09/2024,Apr,New,18540,Zorin Industries
2678,Kroll,03/09/2024,May,Existing,1950,The Hanso Foundation
2679,Schwarz,03/09/2024,May,Lapsed,23580,Trans Allied Airlines
2680,Ahmad,03/09/2024,May,Existing,18480,The New Firm
2681,Ahmad,03/09/2024,May,Lapsed,10800,Initech
2682,Moll,03/09/2024,May,Lapsed,23550,Rouster and Sideways
2683,Schwarz,03/09/2024,May,New,26130,Ankh-Sto Associates
2684,Baines,03/09/2024,May,Existing,24780,Roboto Industries
2685,Vincent,04/09/2024,May,Existing,6600,QWERTY Logistics
2686,Schwarz,04/09/2024,May,Existing,5550,Judgment Six
2687,Vincent,04/09/2024,May,Existing,11880,Kumatsu Motors
2688,Levy,04/09/2024,May,New,20280,Incom Corporation
2689,Batiste,04/09/2024,May,Existing,11010,Contoso Corporation
2690,Schwarz,04/09/2024,May,New,15570,Crudgington Brewery
2691,Kroll,04/09/2024,May,Existing,24780,Trans Allied Airlines
2692,Levy,04/09/2024,May,Existing,13440,Charles Townsend Agency
2693,Levy,04/09/2024,May,Existing,12030,SpringShield
2694,Schwarz,04/09/2024,May,New,24750,Initrode
2695,Simonson,04/09/2024,May,New,14940,Sixty Second Avenue
2696,Ahmad,04/09/2024,May,New,9300,London and West Coast Railway
2697,Batiste,04/09/2024,May,Lapsed,20880,United Fried Chicken
2698,Gilman,05/09/2024,May,New,3150,Sample Company
2699,Hall,05/09/2024,May,Existing,27210,Energy Corporation
2700,Ahmad,05/09/2024,May,Existing,13200,Mammoth Pictures
2701,Schwarz,05/09/2024,May,New,7620,Powell Motors
2702,Baines,05/09/2024,May,Existing,20190,Union Aerospace Corporation
2703,Ahmad,05/09/2024,May,New,4770,Primatech Paper Co.
2704,Schwarz,05/09/2024,May,New,22920,Canada World Airways
2705,Kroll,05/09/2024,May,New,17670,Ajax Corporation
2706,Hitchcock,05/09/2024,May,New,13920,VersaLife Corporation
2707,Vincent,05/09/2024,May,Lapsed,11550,Powell Motors
2708,Hall,05/09/2024,May,Existing,20280,Widget Corp
2709,Batiste,05/09/2024,Jun,New,25020,LexCorp
2710,Levy,05/09/2024,Jun,Existing,23010,Fabrikam Corporation
2711,Gilman,06/09/2024,Jun,Existing,23220,Water and Power
2712,Schwarz,06/09/2024,Jun,Lapsed,24120,Input Inc.
2713,Pritchett,06/09/2024,Jun,Lapsed,2400,Zevo Toys
2714,Moll,06/09/2024,Jun,New,22800,MARS Industries
2715,Schwarz,06/09/2024,Jun,Lapsed,7170,Contoso Corporation
2716,Gilman,06/09/2024,Jun,Existing,8340,Transworld Consortium
2717,Levy,06/09/2024,Jun,New,22830,Atlantic International Airlines
2718,Schwarz,06/09/2024,Jun,New,10980,Mammoth Pictures
2719,Pritchett,06/09/2024,Jun,Lapsed,25200,Mainway Toys
2720,Baines,06/09/2024,Jun,Lapsed,8310,United Robotronics
2721,Ahmad,06/09/2024,Jun,Lapsed,17370,Trade Federation
2722,Simonson,06/09/2024,Jun,New,2400,The Dot Grill
2723,Pritchett,06/09/2024,Jun,New,24690,McMahon and Tate
2724,Hall,06/09/2024,Jun,New,10320,Gadgetron
2725,Parrish,07/09/2024,Jun,New,15270,Input Inc.
2726,Batiste,07/09/2024,Jun,New,11430,Wayne Enterprises
2727,Baines,07/09/2024,Jun,Existing,8010,Leeding Engines Ltd.
2728,Hall,07/09/2024,Jun,New,6510,Trans American Airlines
2729,Simonson,07/09/2024,Jun,Existing,21510,Sto Plains Holdings
2730,Vincent,07/09/2024,Jun,Existing,5310,Globo Gym American Corp
2731,Kroll,08/09/2024,Jun,Existing,9480,TetraCorp
2732,Simonson,08/09/2024,Jun,New,25050,Crudgington Brewery
2733,Gilman,08/09/2024,Jun,New,14430,ABC Telecom
2734,Hall,08/09/2024,Jun,Existing,27060,Powell Motors
2735,Palacios,08/09/2024,Jun,Existing,14370,Soar Airlines
2736,Kroll,08/09/2024,Jun,New,8670,Allied Biscuit
2737,Gilman,08/09/2024,Jun,New,7830,Atlantic International Airlines
2738,Moll,08/09/2024,Jun,New,8520,Judgment Six
2739,Palacios,08/09/2024,Jul,Lapsed,18450,United Fried Chicken
2740,Parrish,09/09/2024,Jul,New,18990,QWERTY Logistics
2741,Gilman,09/09/2024,Jul,Existing,12450,Federation World Airlines
2742,Vincent,09/09/2024,Jul,Existing,10620,Hishii Industries
2743,Moll,09/09/2024,Jul,Existing,14850,Water and Power
2744,Simonson,09/09/2024,Jul,Lapsed,10830,Rouster and Sideways
2745,Moll,09/09/2024,Jul,Existing,12990,Big Belly Burger
2746,Hitchcock,09/09/2024,Jul,Existing,13590,Osato Chemicals
2747,Batiste,09/09/2024,Jul,Existing,25200,Input Inc.
2748,Pritchett,09/09/2024,Jul,Existing,16410,Galaxy Corp
2749,Hitchcock,09/09/2024,Jul,Existing,21630,Smith and Co.
2750,Parrish,09/09/2024,Jul,New,5580,Sonky Rubber Goods
2751,Pritchett,09/09/2024,Jul,Existing,14310,Axis Chemical Co.
2752,Pritchett,09/09/2024,Jul,Lapsed,13950,Global Dynamics
2753,Batiste,10/09/2024,Jul,Existing,6210,Widget Corp
2754,Baines,10/09/2024,Jul,Lapsed,22950,Ewing Oil
2755,Batiste,10/09/2024,Jul,Existing,29790,Colonial Movers
2756,Moll,10/09/2024,Jul,New,3870,Soar Airlines
2757,Kroll,10/09/2024,Jul,Existing,29730,Cyberdyne Systems
2758,Kroll,10/09/2024,Jul,New,23250,Powell Motors
2759,Simonson,10/09/2024,Jul,New,5100,QWERTY Logistics
2760,Baines,10/09/2024,Jul,Existing,9240,Allied Biscuit
2761,Hall,10/09/2024,Jul,New,29490,Ewing Oil
2762,Schwarz,10/09/2024,Jul,New,22590,Ajax Corporation
2763,Pritchett,10/09/2024,Jul,Lapsed,4920,Extensive Enterprise
2764,Batiste,10/09/2024,Jul,New,23040,Shinra Electric Power Company
2765,Gilman,10/09/2024,Jul,Existing,18210,Globo Gym American Corp
2766,Pritchett,10/09/2024,Jul,Existing,15390,Big Belly Burger
2767,Pritchett,10/09/2024,Jul,Lapsed,3600,Nordyne Defense Dynamics
2768,Pritchett,10/09/2024,Jul,Lapsed,28080,Chez Quis
2769,Levy,10/09/2024,Jul,Existing,18930,Spade and Archer
2770,Hall,11/09/2024,Aug,Lapsed,24300,Paradise Airlines
2771,Ahmad,11/09/2024,Aug,New,1500,Sonky Rubber Goods
2772,Pritchett,11/09/2024,Aug,New,3360,Global Dynamics
2773,Levy,11/09/2024,Aug,New,4020,QWERTY Logistics
2774,Ahmad,11/09/2024,Aug,Lapsed,15030,Wallaby Airlines
2775,Ahmad,11/09/2024,Aug,Lapsed,5610,Zevo Toys
2776,Batiste,11/09/2024,Aug,Existing,15090,Bad Wolf Corporation
2777,Moll,11/09/2024,Aug,New,21240,Massive Dynamic
2778,Vincent,11/09/2024,Aug,New,15840,CC Corporation
2779,Levy,11/09/2024,Aug,New,10080,Paradise Airlines
2780,Levy,11/09/2024,Aug,Existing,9420,Zevo Toys
2781,Moll,12/09/2024,Aug,Existing,13020,Acme Corp
2782,Moll,12/09/2024,Aug,Lapsed,16320,Globo-Chem
2783,Gilman,12/09/2024,Aug,Lapsed,11970,ABC Corp
2784,Vincent,12/09/2024,Aug,Existing,28260,Sheinhardt Wig Company
2785,Pritchett,12/09/2024,Aug,New,11430,St. Anky Beer
2786,Gilman,12/09/2024,Aug,Existing,3390,TetraCorp
2787,Hitchcock,12/09/2024,Aug,New,27420,Thatherton Fuels
2788,Batiste,12/09/2024,Aug,Existing,24660,Gadgetron
2789,Pritchett,12/09/2024,Aug,New,25920,Mammoth Pictures
2790,Pritchett,12/09/2024,Aug,Lapsed,15390,Trans American Airlines
2791,Parrish,12/09/2024,Aug,Existing,6000,QWERTY Logistics
2792,Parrish,12/09/2024,Aug,New,6570,Crudgington Brewery
2793,Hall,12/09/2024,Aug,Lapsed,16290,U.S. Robotics and Mechanical Men
2794,Baines,12/09/2024,Aug,New,10620,OmniCo
2795,Parrish,12/09/2024,Aug,Existing,9810,Spade and Archer
2796,Baines,12/09/2024,Aug,Lapsed,14280,Zevo Toys
2797,Hitchcock,13/09/2024,Aug,New,11310,Sheinhardt Wig Company
